id,distfed,distlocal,municipio,seccion,casilla,ubicacion,casilla_tipo
592,DF2,DL07,AGUA PRIETA,26,S1,BOULEVARD AGUA PRIETA JANOS COLONIA SOLIDARIDAD CODIGO POSTAL 84259 AGUA PRIETA SONORA,URBANA
593,DF2,DL07,AGUA PRIETA,27,B1,EJIDO CABULLONA  CODIGO POSTAL 84200 AGUA PRIETA SONORA,RURAL
594,DF2,DL07,AGUA PRIETA,28,B1,EJIDO RUSBALLO CODIGO POSTAL 84200 AGUA PRIETA SONORA,RURAL
595,DF2,DL07,AGUA PRIETA,30,B1,COLONIA MORELOS CODIGO POSTAL 84200 AGUA PRIETA SONORA,RURAL
596,DF2,DL07,AGUA PRIETA,31,B1,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
597,DF2,DL07,AGUA PRIETA,31,C1,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
598,DF2,DL07,AGUA PRIETA,31,C2,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
599,DF2,DL07,AGUA PRIETA,31,C3,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
600,DF2,DL07,AGUA PRIETA,31,C4,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
601,DF2,DL07,AGUA PRIETA,31,C5,CALLE 7 ENTRE AVENIDAS 46 Y 47 COLONIA INFONAVIT ALAMITO CODIGO POSTAL 84230 AGUA PRIETA SONORA,URBANA
602,DF2,DL07,AGUA PRIETA,32,B1,CALLE 24 ENTRE JESUS GARCIA Y FERROCARRIL COLONIA LADRILLERA CODIGO POSTAL 83259 AGUA PRIETA SONORA,URBANA
603,DF2,DL18,ARIZPE,41,B1,CALLE DIODORO CORELLA NUMERO 59 COLONIA CENTRO CODIGO POSTAL 84640 ARZIPE SONORA,URBANA
604,DF2,DL18,ARIZPE,41,C1,CALLE DIODORO CORELLA NUMERO 59 COLONIA CENTRO CODIGO POSTAL 84640 ARZIPE SONORA,URBANA
605,DF2,DL18,ARIZPE,42,B1,AVENIDA CORONADO ENTRE DIODORO CORELLA Y MIGUEL HIDALGO COLONIA CENTRO CODIGO POSTAL 84640 ARIZPE SONORA,RURAL
606,DF2,DL18,ARIZPE,42,C1,AVENIDA CORONADO ENTRE DIODORO CORELLA Y MIGUEL HIDALGO COLONIA CENTRO CODIGO POSTAL 84640 ARIZPE SONORA,RURAL
607,DF2,DL18,ARIZPE,43,B1,CALLE FRANCISCO BRAVO ENTRE JUAREZ E HIDALGO CODIGO POSTAL 84640 LOCALIDAD SINOQUIPE SONORA ARIZPE SONORA,RURAL
608,DF2,DL18,ARIZPE,44,B1,LOCALIDAD  COMISARIA DE CHINAPA CODIGO POSTAL 84640 ARZIPE SONORA,RURAL
609,DF2,DL18,ARIZPE,45,B1,LOCALIDAD BACANUCHI SONORA CODIGO POSTAL 84640 ARZIPE SONORA,RURAL
610,DF2,DL07,BACOACHI,54,B1,CALLE TATO ENTRE AVENIDA 5 DE MAYO AVENIDA MORALES COLONIA CENTRO CODIGO POSTAL 84680 BACOACHI SONORA,RURAL
611,DF2,DL07,BACOACHI,54,C1,CALLE TATO ENTRE AVENIDA 5 DE MAYO AVENIDA MORALES COLONIA CENTRO CODIGO POSTAL 84680 BACOACHI SONORA,RURAL
612,DF2,DL07,BACOACHI,55,B1,CALLE BUCHANAMICHI Y CALLE PRINCIPAL COMISARIA DE UNAMICHI CODIGO POSTAL 84680 BACOACHI SONORA,RURAL
613,DF2,DL07,CANANEA,70,B1, CALLE DEL PUENTE ENTRE AVENIDA OBREGON Y CALLEJON  ALLENDE COLONIA CANANEA VIEJA CODIGO POSTAL 84620 CANANEA SONORA,URBANA
614,DF2,DL07,CANANEA,70,C1, CALLE DEL PUENTE ENTRE AVENIDA OBREGON Y CALLEJON  ALLENDE COLONIA CANANEA VIEJA CODIGO POSTAL 84620 CANANEA SONORA,URBANA
615,DF2,DL07,CANANEA,71,B1, CALLE SEGUNDA ESTE ENTRE OBREGON Y SONORA COLONIA CEMENTERIO VIEJO CODIGO POSTAL 84620 CANANEA SONORA,URBANA
616,DF2,DL07,CANANEA,71,C1, CALLE SEGUNDA ESTE ENTRE OBREGON Y SONORA COLONIA CEMENTERIO VIEJO CODIGO POSTAL 84620 CANANEA SONORA,URBANA
617,DF2,DL07,CANANEA,72,B1,CALLE EL LLANITO Y CALLE RAFAEL LOPEZ LOPEZ COLONIA ESTACION CODIGO POSTAL 84620 CANANEA SONORA,URBANA
618,DF2,DL07,CANANEA,72,C1,CALLE EL LLANITO Y CALLE RAFAEL LOPEZ LOPEZ COLONIA ESTACION CODIGO POSTAL 84620 CANANEA SONORA,URBANA
619,DF2,DL07,CANANEA,72,C2,CALLE EL LLANITO Y CALLE RAFAEL LOPEZ LOPEZ COLONIA ESTACION CODIGO POSTAL 84620 CANANEA SONORA,URBANA
620,DF2,DL07,CANANEA,73,B1,CALLE LEYES DE REFORMA COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
621,DF2,DL07,CANANEA,73,C1,CALLE LEYES DE REFORMA COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
622,DF2,DL07,CANANEA,73,C2,CALLE LEYES DE REFORMA COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
623,DF2,DL07,CANANEA,73,C3,CALLE LEYES DE REFORMA COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
624,DF2,DL07,CANANEA,74,B1,CARRETERA INTERNACIONAL SALIDA A IMURIS ENTRE CALLE ELSY TORRES Y FERROCARRIL COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
625,DF2,DL07,CANANEA,74,C1,CARRETERA INTERNACIONAL SALIDA A IMURIS ENTRE CALLE ELSY TORRES Y FERROCARRIL COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
626,DF2,DL07,CANANEA,74,C2,CARRETERA INTERNACIONAL SALIDA A IMURIS ENTRE CALLE ELSY TORRES Y FERROCARRIL COLONIA LEYES DE REFORMA 1 CODIGO POSTAL 84620 CANANEA SONORA,URBANA
627,DF2,DL07,CANANEA,75,B1,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
628,DF2,DL07,CANANEA,75,C1,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
629,DF2,DL07,CANANEA,75,C2,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
630,DF2,DL07,CANANEA,75,C3,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
631,DF2,DL07,CANANEA,75,C4,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
632,DF2,DL07,CANANEA,75,C5,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
633,DF2,DL07,CANANEA,75,C6,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
634,DF2,DL07,CANANEA,75,C7,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
635,DF2,DL07,CANANEA,75,C8,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
636,DF2,DL07,CANANEA,75,C9,CALLE LA CAMPANA ENTRE CAMPO FRIO Y BOULEVARD L G LARA COLONIA MINERA 2 CODIGO POSTAL 84620 CANANEA SONORA ,URBANA
637,DF2,DL07,CANANEA,76,B1, AVENIDA JUAREZ ENTRE 5 Y 4 ESTE COLONIA CENTRO CODIGO POSTAL 84620 CANANEA SONORA,URBANA
638,DF2,DL07,CANANEA,76,C1, AVENIDA JUAREZ ENTRE 5 Y 4 ESTE COLONIA CENTRO CODIGO POSTAL 84620 CANANEA SONORA,URBANA
639,DF2,DL07,CANANEA,77,B1,AVENIDA JUAREZ ENTRE CALLEJON 5 OESTE Y CALLE TRES MARIAS COLONIA CANANEA CODIGO POSTAL 84620 CANANEA SONORA,URBANA
640,DF2,DL07,CANANEA,77,C1,AVENIDA JUAREZ ENTRE CALLEJON 5 OESTE Y CALLE TRES MARIAS COLONIA CANANEA CODIGO POSTAL 84620 CANANEA SONORA,URBANA
641,DF2,DL07,CANANEA,78,B1,AVENIDA QUERETARO ENTRE CALLE 3 Y 4 OESTE COLONIA FORTIN CODIGO POSTAL 84620 CANANEA SONORA,URBANA
642,DF2,DL07,CANANEA,78,C1,AVENIDA QUERETARO ENTRE CALLE 3 Y 4 OESTE COLONIA FORTIN CODIGO POSTAL 84620 CANANEA SONORA,URBANA
